Sexo	Comunidades y Ciudades Autónomas	Edad	Periodo	Total
Mujeres	15 Navarra, Comunidad Foral de	Menores de 25 años	2023T3	24,30
Mujeres	15 Navarra, Comunidad Foral de	Menores de 25 años	2023T2	26,04
Mujeres	15 Navarra, Comunidad Foral de	Menores de 25 años	2023T1	20,71
Mujeres	15 Navarra, Comunidad Foral de	Menores de 25 años	2022T4	24,99
Mujeres	15 Navarra, Comunidad Foral de	Menores de 25 años	2022T3	25,82
Mujeres	15 Navarra, Comunidad Foral de	Menores de 25 años	2022T2	25,49
Mujeres	15 Navarra, Comunidad Foral de	Menores de 25 años	2022T1	9,38
Mujeres	15 Navarra, Comunidad Foral de	Menores de 25 años	2021T4	13,36
Mujeres	15 Navarra, Comunidad Foral de	Menores de 25 años	2021T3	9,82
Mujeres	15 Navarra, Comunidad Foral de	Menores de 25 años	2021T2	19,75
Mujeres	15 Navarra, Comunidad Foral de	Menores de 25 años	2021T1	37,52
Mujeres	15 Navarra, Comunidad Foral de	25 y más años	2023T4	10,59
Mujeres	15 Navarra, Comunidad Foral de	25 y más años	2023T3	8,48
Mujeres	15 Navarra, Comunidad Foral de	25 y más años	2023T2	8,59
Mujeres	15 Navarra, Comunidad Foral de	25 y más años	2023T1	12,13
Mujeres	15 Navarra, Comunidad Foral de	25 y más años	2022T4	9,63
Mujeres	15 Navarra, Comunidad Foral de	25 y más años	2022T3	9,60
Mujeres	15 Navarra, Comunidad Foral de	25 y más años	2022T2	8,79
Mujeres	15 Navarra, Comunidad Foral de	25 y más años	2022T1	9,35
Mujeres	15 Navarra, Comunidad Foral de	25 y más años	2021T4	8,07
Mujeres	15 Navarra, Comunidad Foral de	25 y más años	2021T3	9,21
Mujeres	15 Navarra, Comunidad Foral de	25 y más años	2021T2	9,16
Mujeres	15 Navarra, Comunidad Foral de	25 y más años	2021T1	9,79
Mujeres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2023T4	21,84
Mujeres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2023T3	37,43
Mujeres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2023T2	21,96
Mujeres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2023T1	33,98
Mujeres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2022T4	58,67
Mujeres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2022T3	25,21
Mujeres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2022T2	46,73
Mujeres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2022T1	17,60
Mujeres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2021T4	..
Mujeres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2021T3	33,50
Mujeres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2021T2	45,90
Mujeres	15 Navarra, Comunidad Foral de	De 16 a 19 años	2021T1	69,31
Mujeres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2023T4	17,24
Mujeres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2023T3	21,17
Mujeres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2023T2	27,10
Mujeres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2023T1	17,34
Mujeres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2022T4	13,94
Mujeres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2022T3	25,95
Mujeres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2022T2	23,64
Mujeres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2022T1	8,50
Mujeres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2021T4	14,30
Mujeres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2021T3	7,46
Mujeres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2021T2	16,03
Mujeres	15 Navarra, Comunidad Foral de	De 20 a 24 años	2021T1	34,18
Mujeres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2023T4	10,00
Mujeres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2023T3	8,81
Mujeres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2023T2	8,83
Mujeres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2023T1	13,80
Mujeres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2022T4	10,64
Mujeres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2022T3	10,16
Mujeres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2022T2	10,24
Mujeres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2022T1	11,01
Mujeres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2021T4	9,48
Mujeres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2021T3	9,90
Mujeres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2021T2	9,34
Mujeres	15 Navarra, Comunidad Foral de	De 25 a 54 años	2021T1	10,39
Mujeres	15 Navarra, Comunidad Foral de	De 55 y más años	2023T4	12,48
Mujeres	15 Navarra, Comunidad Foral de	De 55 y más años	2023T3	7,37
Mujeres	15 Navarra, Comunidad Foral de	De 55 y más años	2023T2	7,75
Mujeres	15 Navarra, Comunidad Foral de	De 55 y más años	2023T1	6,38
Mujeres	15 Navarra, Comunidad Foral de	De 55 y más años	2022T4	6,02
Mujeres	15 Navarra, Comunidad Foral de	De 55 y más años	2022T3	7,67
Mujeres	15 Navarra, Comunidad Foral de	De 55 y más años	2022T2	3,27
Mujeres	15 Navarra, Comunidad Foral de	De 55 y más años	2022T1	3,10
Mujeres	15 Navarra, Comunidad Foral de	De 55 y más años	2021T4	2,68
Mujeres	15 Navarra, Comunidad Foral de	De 55 y más años	2021T3	6,43
Mujeres	15 Navarra, Comunidad Foral de	De 55 y más años	2021T2	8,53
Mujeres	15 Navarra, Comunidad Foral de	De 55 y más años	2021T1	7,56
Mujeres	16 País Vasco	Total	2023T4	6,84
Mujeres	16 País Vasco	Total	2023T3	9,61
Mujeres	16 País Vasco	Total	2023T2	7,14
Mujeres	16 País Vasco	Total	2023T1	9,85
Mujeres	16 País Vasco	Total	2022T4	9,27
Mujeres	16 País Vasco	Total	2022T3	8,43
Mujeres	16 País Vasco	Total	2022T2	9,03
Mujeres	16 País Vasco	Total	2022T1	8,48
Mujeres	16 País Vasco	Total	2021T4	7,90
Mujeres	16 País Vasco	Total	2021T3	10,47
Mujeres	16 País Vasco	Total	2021T2	10,42
Mujeres	16 País Vasco	Total	2021T1	11,32
Mujeres	16 País Vasco	Menores de 25 años	2023T4	21,65
Mujeres	16 País Vasco	Menores de 25 años	2023T3	26,32
Mujeres	16 País Vasco	Menores de 25 años	2023T2	15,98
Mujeres	16 País Vasco	Menores de 25 años	2023T1	25,19
Mujeres	16 País Vasco	Menores de 25 años	2022T4	24,07
Mujeres	16 País Vasco	Menores de 25 años	2022T3	31,79
Mujeres	16 País Vasco	Menores de 25 años	2022T2	24,09
Mujeres	16 País Vasco	Menores de 25 años	2022T1	26,07
Mujeres	16 País Vasco	Menores de 25 años	2021T4	24,47
Mujeres	16 País Vasco	Menores de 25 años	2021T3	21,89
Mujeres	16 País Vasco	Menores de 25 años	2021T2	40,95
Mujeres	16 País Vasco	Menores de 25 años	2021T1	33,16
Mujeres	16 País Vasco	25 y más años	2023T4	5,83
Mujeres	16 País Vasco	25 y más años	2023T3	8,47
Mujeres	16 País Vasco	25 y más años	2023T2	6,59
Mujeres	16 País Vasco	25 y más años	2023T1	9,03
Mujeres	16 País Vasco	25 y más años	2022T4	8,53
Mujeres	16 País Vasco	25 y más años	2022T3	7,21
Mujeres	16 País Vasco	25 y más años	2022T2	8,06
Mujeres	16 País Vasco	25 y más años	2022T1	7,44
Mujeres	16 País Vasco	25 y más años	2021T4	6,89
Mujeres	16 País Vasco	25 y más años	2021T3	9,69
Mujeres	16 País Vasco	25 y más años	2021T2	8,39
Mujeres	16 País Vasco	25 y más años	2021T1	10,37
Mujeres	16 País Vasco	De 16 a 19 años	2023T4	60,76
Mujeres	16 País Vasco	De 16 a 19 años	2023T3	21,36
Mujeres	16 País Vasco	De 16 a 19 años	2023T2	16,87
Mujeres	16 País Vasco	De 16 a 19 años	2023T1	18,11
Mujeres	16 País Vasco	De 16 a 19 años	2022T4	47,30
Mujeres	16 País Vasco	De 16 a 19 años	2022T3	48,51
Mujeres	16 País Vasco	De 16 a 19 años	2022T2	39,00
Mujeres	16 País Vasco	De 16 a 19 años	2022T1	24,80
Mujeres	16 País Vasco	De 16 a 19 años	2021T4	39,40
Mujeres	16 País Vasco	De 16 a 19 años	2021T3	36,50
Mujeres	16 País Vasco	De 16 a 19 años	2021T2	62,51
Mujeres	16 País Vasco	De 16 a 19 años	2021T1	100,00
Mujeres	16 País Vasco	De 20 a 24 años	2023T4	17,09
Mujeres	16 País Vasco	De 20 a 24 años	2023T3	26,85
Mujeres	16 País Vasco	De 20 a 24 años	2023T2	15,74
Mujeres	16 País Vasco	De 20 a 24 años	2023T1	26,01
Mujeres	16 País Vasco	De 20 a 24 años	2022T4	19,30
Mujeres	16 País Vasco	De 20 a 24 años	2022T3	26,64
Mujeres	16 País Vasco	De 20 a 24 años	2022T2	20,24
Mujeres	16 País Vasco	De 20 a 24 años	2022T1	26,30
Mujeres	16 País Vasco	De 20 a 24 años	2021T4	20,20
Mujeres	16 País Vasco	De 20 a 24 años	2021T3	18,25
Mujeres	16 País Vasco	De 20 a 24 años	2021T2	36,25
Mujeres	16 País Vasco	De 20 a 24 años	2021T1	28,66
Mujeres	16 País Vasco	De 25 a 54 años	2023T4	5,46
Mujeres	16 País Vasco	De 25 a 54 años	2023T3	7,15
Mujeres	16 País Vasco	De 25 a 54 años	2023T2	5,49
Mujeres	16 País Vasco	De 25 a 54 años	2023T1	8,67
Mujeres	16 País Vasco	De 25 a 54 años	2022T4	9,05
Mujeres	16 País Vasco	De 25 a 54 años	2022T3	7,00
Mujeres	16 País Vasco	De 25 a 54 años	2022T2	8,72
Mujeres	16 País Vasco	De 25 a 54 años	2022T1	7,21
Mujeres	16 País Vasco	De 25 a 54 años	2021T4	6,58
Mujeres	16 País Vasco	De 25 a 54 años	2021T3	9,90
Mujeres	16 País Vasco	De 25 a 54 años	2021T2	8,76
Mujeres	16 País Vasco	De 25 a 54 años	2021T1	10,70
Mujeres	16 País Vasco	De 55 y más años	2023T4	6,93
Mujeres	16 País Vasco	De 55 y más años	2023T3	12,51
Mujeres	16 País Vasco	De 55 y más años	2023T2	10,13
Mujeres	16 País Vasco	De 55 y más años	2023T1	10,24
Mujeres	16 País Vasco	De 55 y más años	2022T4	6,71
Mujeres	16 País Vasco	De 55 y más años	2022T3	7,86
Mujeres	16 País Vasco	De 55 y más años	2022T2	5,87
Mujeres	16 País Vasco	De 55 y más años	2022T1	8,16
Mujeres	16 País Vasco	De 55 y más años	2021T4	7,88
Mujeres	16 País Vasco	De 55 y más años	2021T3	8,97
Mujeres	16 País Vasco	De 55 y más años	2021T2	7,18
Mujeres	16 País Vasco	De 55 y más años	2021T1	9,31
Mujeres	17 Rioja, La	Total	2023T4	10,09
Mujeres	17 Rioja, La	Total	2023T3	11,91
Mujeres	17 Rioja, La	Total	2023T2	9,32
Mujeres	17 Rioja, La	Total	2023T1	11,47
Mujeres	17 Rioja, La	Total	2022T4	9,42
Mujeres	17 Rioja, La	Total	2022T3	8,20
Mujeres	17 Rioja, La	Total	2022T2	10,35
Mujeres	17 Rioja, La	Total	2022T1	13,07
Mujeres	17 Rioja, La	Total	2021T4	11,24
Mujeres	17 Rioja, La	Total	2021T3	14,69
Mujeres	17 Rioja, La	Total	2021T2	16,54
Mujeres	17 Rioja, La	Total	2021T1	16,56
Mujeres	17 Rioja, La	Menores de 25 años	2023T4	29,82
Mujeres	17 Rioja, La	Menores de 25 años	2023T3	25,87
Mujeres	17 Rioja, La	Menores de 25 años	2023T2	26,19
Mujeres	17 Rioja, La	Menores de 25 años	2023T1	17,98
Mujeres	17 Rioja, La	Menores de 25 años	2022T4	25,43
Mujeres	17 Rioja, La	Menores de 25 años	2022T3	20,19
Mujeres	17 Rioja, La	Menores de 25 años	2022T2	33,79
Mujeres	17 Rioja, La	Menores de 25 años	2022T1	35,90
Mujeres	17 Rioja, La	Menores de 25 años	2021T4	30,64
Mujeres	17 Rioja, La	Menores de 25 años	2021T3	38,30
Mujeres	17 Rioja, La	Menores de 25 años	2021T2	52,19
Mujeres	17 Rioja, La	Menores de 25 años	2021T1	34,32
Mujeres	17 Rioja, La	25 y más años	2023T4	9,13
Mujeres	17 Rioja, La	25 y más años	2023T3	10,95
Mujeres	17 Rioja, La	25 y más años	2023T2	8,35
Mujeres	17 Rioja, La	25 y más años	2023T1	11,09
Mujeres	17 Rioja, La	25 y más años	2022T4	8,48
Mujeres	17 Rioja, La	25 y más años	2022T3	7,41
Mujeres	17 Rioja, La	25 y más años	2022T2	8,84
Mujeres	17 Rioja, La	25 y más años	2022T1	11,59
Mujeres	17 Rioja, La	25 y más años	2021T4	10,05
Mujeres	17 Rioja, La	25 y más años	2021T3	12,92
Mujeres	17 Rioja, La	25 y más años	2021T2	14,05
Mujeres	17 Rioja, La	25 y más años	2021T1	15,68
Mujeres	17 Rioja, La	De 16 a 19 años	2023T4	47,99
Mujeres	17 Rioja, La	De 16 a 19 años	2023T3	10,08
Mujeres	17 Rioja, La	De 16 a 19 años	2023T2	49,49
Mujeres	17 Rioja, La	De 16 a 19 años	2023T1	..
Mujeres	17 Rioja, La	De 16 a 19 años	2022T4	..
Mujeres	17 Rioja, La	De 16 a 19 años	2022T3	23,93
Mujeres	17 Rioja, La	De 16 a 19 años	2022T2	59,63
Mujeres	17 Rioja, La	De 16 a 19 años	2022T1	56,46
Mujeres	17 Rioja, La	De 16 a 19 años	2021T4	78,71
Mujeres	17 Rioja, La	De 16 a 19 años	2021T3	69,59
Mujeres	17 Rioja, La	De 16 a 19 años	2021T2	73,00
Mujeres	17 Rioja, La	De 16 a 19 años	2021T1	..
Mujeres	17 Rioja, La	De 20 a 24 años	2023T4	21,47
Mujeres	17 Rioja, La	De 20 a 24 años	2023T3	33,00
Mujeres	17 Rioja, La	De 20 a 24 años	2023T2	18,17
Mujeres	17 Rioja, La	De 20 a 24 años	2023T1	21,60
Mujeres	17 Rioja, La	De 20 a 24 años	2022T4	28,04
Mujeres	17 Rioja, La	De 20 a 24 años	2022T3	19,37
Mujeres	17 Rioja, La	De 20 a 24 años	2022T2	27,74
Mujeres	17 Rioja, La	De 20 a 24 años	2022T1	30,14
Mujeres	17 Rioja, La	De 20 a 24 años	2021T4	20,38
Mujeres	17 Rioja, La	De 20 a 24 años	2021T3	25,57
Mujeres	17 Rioja, La	De 20 a 24 años	2021T2	44,91
Mujeres	17 Rioja, La	De 20 a 24 años	2021T1	37,05
Mujeres	17 Rioja, La	De 25 a 54 años	2023T4	9,92
Mujeres	17 Rioja, La	De 25 a 54 años	2023T3	10,74
Mujeres	17 Rioja, La	De 25 a 54 años	2023T2	8,40
Mujeres	17 Rioja, La	De 25 a 54 años	2023T1	11,12
Mujeres	17 Rioja, La	De 25 a 54 años	2022T4	8,03
Mujeres	17 Rioja, La	De 25 a 54 años	2022T3	6,45
Mujeres	17 Rioja, La	De 25 a 54 años	2022T2	7,59
Mujeres	17 Rioja, La	De 25 a 54 años	2022T1	11,71
Mujeres	17 Rioja, La	De 25 a 54 años	2021T4	9,92
Mujeres	17 Rioja, La	De 25 a 54 años	2021T3	12,11
Mujeres	17 Rioja, La	De 25 a 54 años	2021T2	13,83
Mujeres	17 Rioja, La	De 25 a 54 años	2021T1	15,71
Mujeres	17 Rioja, La	De 55 y más años	2023T4	6,49
Mujeres	17 Rioja, La	De 55 y más años	2023T3	11,64
Mujeres	17 Rioja, La	De 55 y más años	2023T2	8,17
Mujeres	17 Rioja, La	De 55 y más años	2023T1	10,97
Mujeres	17 Rioja, La	De 55 y más años	2022T4	9,98
Mujeres	17 Rioja, La	De 55 y más años	2022T3	10,85
Mujeres	17 Rioja, La	De 55 y más años	2022T2	13,44
Mujeres	17 Rioja, La	De 55 y más años	2022T1	11,17
Mujeres	17 Rioja, La	De 55 y más años	2021T4	10,52
Mujeres	17 Rioja, La	De 55 y más años	2021T3	15,68
Mujeres	17 Rioja, La	De 55 y más años	2021T2	14,85
Mujeres	17 Rioja, La	De 55 y más años	2021T1	15,56
Mujeres	18 Ceuta	Total	2023T4	35,74
Mujeres	18 Ceuta	Total	2023T3	35,66
Mujeres	18 Ceuta	Total	2023T2	35,26
Mujeres	18 Ceuta	Total	2023T1	28,57
Mujeres	18 Ceuta	Total	2022T4	36,73
Mujeres	18 Ceuta	Total	2022T3	34,64
Mujeres	18 Ceuta	Total	2022T2	29,11
Mujeres	18 Ceuta	Total	2022T1	37,22
Mujeres	18 Ceuta	Total	2021T4	34,52
Mujeres	18 Ceuta	Total	2021T3	33,45
Mujeres	18 Ceuta	Total	2021T2	29,93
Mujeres	18 Ceuta	Total	2021T1	31,42
Mujeres	18 Ceuta	Menores de 25 años	2023T4	54,21
Mujeres	18 Ceuta	Menores de 25 años	2023T3	60,95
Mujeres	18 Ceuta	Menores de 25 años	2023T2	56,50
Mujeres	18 Ceuta	Menores de 25 años	2023T1	32,21
Mujeres	18 Ceuta	Menores de 25 años	2022T4	63,98
Mujeres	18 Ceuta	Menores de 25 años	2022T3	84,54
Mujeres	18 Ceuta	Menores de 25 años	2022T2	42,87
Mujeres	18 Ceuta	Menores de 25 años	2022T1	62,29
Mujeres	18 Ceuta	Menores de 25 años	2021T4	70,89
Mujeres	18 Ceuta	Menores de 25 años	2021T3	63,87
Mujeres	18 Ceuta	Menores de 25 años	2021T2	65,11
Mujeres	18 Ceuta	Menores de 25 años	2021T1	69,24
Mujeres	18 Ceuta	25 y más años	2023T4	33,45
Mujeres	18 Ceuta	25 y más años	2023T3	32,21
Mujeres	18 Ceuta	25 y más años	2023T2	32,73
Mujeres	18 Ceuta	25 y más años	2023T1	28,13
Mujeres	18 Ceuta	25 y más años	2022T4	32,01
Mujeres	18 Ceuta	25 y más años	2022T3	30,90
Mujeres	18 Ceuta	25 y más años	2022T2	27,78
Mujeres	18 Ceuta	25 y más años	2022T1	34,42
Mujeres	18 Ceuta	25 y más años	2021T4	31,17
Mujeres	18 Ceuta	25 y más años	2021T3	29,98
Mujeres	18 Ceuta	25 y más años	2021T2	26,50
Mujeres	18 Ceuta	25 y más años	2021T1	26,52
Mujeres	18 Ceuta	De 16 a 19 años	2023T4	71,28
Mujeres	18 Ceuta	De 16 a 19 años	2023T3	100,00
Mujeres	18 Ceuta	De 16 a 19 años	2023T2	100,00
Mujeres	18 Ceuta	De 16 a 19 años	2023T1	100,00
Mujeres	18 Ceuta	De 16 a 19 años	2022T4	100,00
Mujeres	18 Ceuta	De 16 a 19 años	2022T3	100,00
Mujeres	18 Ceuta	De 16 a 19 años	2022T2	60,09
Mujeres	18 Ceuta	De 16 a 19 años	2022T1	72,03
Mujeres	18 Ceuta	De 16 a 19 años	2021T4	66,54
Mujeres	18 Ceuta	De 16 a 19 años	2021T3	50,07
Mujeres	18 Ceuta	De 16 a 19 años	2021T2	100,00
Mujeres	18 Ceuta	De 16 a 19 años	2021T1	100,00
Mujeres	18 Ceuta	De 20 a 24 años	2023T4	44,51
Mujeres	18 Ceuta	De 20 a 24 años	2023T3	56,65
Mujeres	18 Ceuta	De 20 a 24 años	2023T2	50,02
Mujeres	18 Ceuta	De 20 a 24 años	2023T1	20,24
Mujeres	18 Ceuta	De 20 a 24 años	2022T4	38,70
Mujeres	18 Ceuta	De 20 a 24 años	2022T3	76,53
Mujeres	18 Ceuta	De 20 a 24 años	2022T2	31,46
Mujeres	18 Ceuta	De 20 a 24 años	2022T1	54,63
Mujeres	18 Ceuta	De 20 a 24 años	2021T4	73,78
Mujeres	18 Ceuta	De 20 a 24 años	2021T3	68,30
Mujeres	18 Ceuta	De 20 a 24 años	2021T2	58,67
Mujeres	18 Ceuta	De 20 a 24 años	2021T1	65,03
Mujeres	18 Ceuta	De 25 a 54 años	2023T4	37,67
Mujeres	18 Ceuta	De 25 a 54 años	2023T3	38,24
Mujeres	18 Ceuta	De 25 a 54 años	2023T2	39,93
Mujeres	18 Ceuta	De 25 a 54 años	2023T1	34,16
Mujeres	18 Ceuta	De 25 a 54 años	2022T4	38,68
Mujeres	18 Ceuta	De 25 a 54 años	2022T3	38,49
Mujeres	18 Ceuta	De 25 a 54 años	2022T2	35,76
Mujeres	18 Ceuta	De 25 a 54 años	2022T1	42,92
Mujeres	18 Ceuta	De 25 a 54 años	2021T4	38,57
Mujeres	18 Ceuta	De 25 a 54 años	2021T3	41,62
Mujeres	18 Ceuta	De 25 a 54 años	2021T2	31,93
Mujeres	18 Ceuta	De 25 a 54 años	2021T1	32,56
Mujeres	18 Ceuta	De 55 y más años	2023T4	9,73
Mujeres	18 Ceuta	De 55 y más años	2023T3	7,11
Mujeres	18 Ceuta	De 55 y más años	2023T2	2,34
Mujeres	18 Ceuta	De 55 y más años	2023T1	5,56
Mujeres	18 Ceuta	De 55 y más años	2022T4	10,47
Mujeres	18 Ceuta	De 55 y más años	2022T3	8,29
Mujeres	18 Ceuta	De 55 y más años	2022T2	7,69
Mujeres	18 Ceuta	De 55 y más años	2022T1	8,69
Mujeres	18 Ceuta	De 55 y más años	2021T4	9,18
Mujeres	18 Ceuta	De 55 y más años	2021T3	1,96
Mujeres	18 Ceuta	De 55 y más años	2021T2	11,94
Mujeres	18 Ceuta	De 55 y más años	2021T1	10,34
Mujeres	19 Melilla	Total	2023T4	28,24
Mujeres	19 Melilla	Total	2023T3	21,61
Mujeres	19 Melilla	Total	2023T2	20,40
Mujeres	19 Melilla	Total	2023T1	25,36
Mujeres	19 Melilla	Total	2022T4	27,27
Mujeres	19 Melilla	Total	2022T3	19,60
Mujeres	19 Melilla	Total	2022T2	29,43
Mujeres	19 Melilla	Total	2022T1	26,68
Mujeres	19 Melilla	Total	2021T4	21,25
Mujeres	19 Melilla	Total	2021T3	24,87
Mujeres	19 Melilla	Total	2021T2	16,52
Mujeres	19 Melilla	Total	2021T1	25,63
Mujeres	19 Melilla	Menores de 25 años	2023T4	44,68
Mujeres	19 Melilla	Menores de 25 años	2023T3	32,20
Mujeres	19 Melilla	Menores de 25 años	2023T2	12,92
Mujeres	19 Melilla	Menores de 25 años	2023T1	30,84
Mujeres	19 Melilla	Menores de 25 años	2022T4	62,10
Mujeres	19 Melilla	Menores de 25 años	2022T3	25,46
Mujeres	19 Melilla	Menores de 25 años	2022T2	66,40
Mujeres	19 Melilla	Menores de 25 años	2022T1	56,84
Mujeres	19 Melilla	Menores de 25 años	2021T4	34,88
Mujeres	19 Melilla	Menores de 25 años	2021T3	70,50
Mujeres	19 Melilla	Menores de 25 años	2021T2	43,76
Mujeres	19 Melilla	Menores de 25 años	2021T1	63,88
Mujeres	19 Melilla	25 y más años	2023T4	26,63
Mujeres	19 Melilla	25 y más años	2023T3	20,84
Mujeres	19 Melilla	25 y más años	2023T2	21,04
Mujeres	19 Melilla	25 y más años	2023T1	24,62
Mujeres	19 Melilla	25 y más años	2022T4	23,34
Mujeres	19 Melilla	25 y más años	2022T3	18,93
Mujeres	19 Melilla	25 y más años	2022T2	25,70
Mujeres	19 Melilla	25 y más años	2022T1	22,93
Mujeres	19 Melilla	25 y más años	2021T4	20,54
Mujeres	19 Melilla	25 y más años	2021T3	20,99
Mujeres	19 Melilla	25 y más años	2021T2	14,14
Mujeres	19 Melilla	25 y más años	2021T1	21,53
Mujeres	19 Melilla	De 16 a 19 años	2023T4	100,00
Mujeres	19 Melilla	De 16 a 19 años	2023T3	100,00
Mujeres	19 Melilla	De 16 a 19 años	2023T2	..
Mujeres	19 Melilla	De 16 a 19 años	2023T1	..
Mujeres	19 Melilla	De 16 a 19 años	2022T4	..
Mujeres	19 Melilla	De 16 a 19 años	2022T3	100,00
Mujeres	19 Melilla	De 16 a 19 años	2022T2	100,00
Mujeres	19 Melilla	De 16 a 19 años	2022T1	100,00
Mujeres	19 Melilla	De 16 a 19 años	2021T4	..
Mujeres	19 Melilla	De 16 a 19 años	2021T3	..
Mujeres	19 Melilla	De 16 a 19 años	2021T2	100,00
Mujeres	19 Melilla	De 16 a 19 años	2021T1	100,00
Mujeres	19 Melilla	De 20 a 24 años	2023T4	37,79
Mujeres	19 Melilla	De 20 a 24 años	2023T3	22,55
Mujeres	19 Melilla	De 20 a 24 años	2023T2	14,70
Mujeres	19 Melilla	De 20 a 24 años	2023T1	30,84
Mujeres	19 Melilla	De 20 a 24 años	2022T4	62,10
Mujeres	19 Melilla	De 20 a 24 años	2022T3	22,05
Mujeres	19 Melilla	De 20 a 24 años	2022T2	65,07
Mujeres	19 Melilla	De 20 a 24 años	2022T1	53,94
Mujeres	19 Melilla	De 20 a 24 años	2021T4	34,88
Mujeres	19 Melilla	De 20 a 24 años	2021T3	70,50
Mujeres	19 Melilla	De 20 a 24 años	2021T2	34,77
Mujeres	19 Melilla	De 20 a 24 años	2021T1	49,55
Mujeres	19 Melilla	De 25 a 54 años	2023T4	26,86
Mujeres	19 Melilla	De 25 a 54 años	2023T3	20,74
Mujeres	19 Melilla	De 25 a 54 años	2023T2	22,05
Mujeres	19 Melilla	De 25 a 54 años	2023T1	24,61
Mujeres	19 Melilla	De 25 a 54 años	2022T4	29,13
Mujeres	19 Melilla	De 25 a 54 años	2022T3	22,02
Mujeres	19 Melilla	De 25 a 54 años	2022T2	28,98
Mujeres	19 Melilla	De 25 a 54 años	2022T1	27,88
Mujeres	19 Melilla	De 25 a 54 años	2021T4	24,02
Mujeres	19 Melilla	De 25 a 54 años	2021T3	21,35
Mujeres	19 Melilla	De 25 a 54 años	2021T2	13,73
Mujeres	19 Melilla	De 25 a 54 años	2021T1	22,82
Mujeres	19 Melilla	De 55 y más años	2023T4	25,77
Mujeres	19 Melilla	De 55 y más años	2023T3	21,31
Mujeres	19 Melilla	De 55 y más años	2023T2	17,36
Mujeres	19 Melilla	De 55 y más años	2023T1	24,65
Mujeres	19 Melilla	De 55 y más años	2022T4	..
